Year	Sector	Reporting Legal Name	Facility Name	CO2 (tonnes CO2 eq)	CH4 (tonnes CO2 eq)	N2O (tonnes CO2 eq)	HFC (tonnes CO2 eq)	PFC (tonnes CO2 eq)	SF6 (tonnes CO2 eq)	Total (tonnes CO2 eq)
2012	Conventional Oil and Gas Extraction	Keyera Corp	Minnehik Buck Lake Gas Plant	69874	4412	1052	0	0	0	75339
2012	Conventional Oil and Gas Extraction	Peyto Exploration and Development Corporation	Peyto Oldman Gas Plant 11-17-055-21W5M	71226	9053	5141	0	0	0	85419
2012	Conventional Oil and Gas Extraction	Pembina Pipeline Corporation	Empress NGL Extraction Plant	73156	5199	392	0	0	0	78748
2012	Conventional Oil and Gas Extraction	Spectra Energy Midstream Corporation	Gordondale East Gas Plant	53258	9939	1024	0	0	0	64221
2012	Conventional Oil and Gas Extraction	Keyera Corp	Simonette Gas Plant	54330	3026	2519	0	0	0	59875
2012	Conventional Oil and Gas Extraction	Suncor Energy Resources Partnership	Ferrier Gas Plant	47523	6931	1202	0	0	0	55656
2012	Conventional Oil and Gas Extraction	Talisman Energy	TLM Bigstone West Gas Plant	43917	2035	282	0	0	0	46234
2012	Conventional Oil and Gas Extraction	Talisman Energy	TLM Wild River Gas Plant	48078	9837	333	0	0	0	58248
2012	Conventional Oil and Gas Extraction	Veresen Energy Infrastructure Inc.	Hythe Brainard Sour Gas Plant	52360	15854	201	0	0	0	68415
2012	Conventional Oil and Gas Extraction	Pengrowth Energy Corporation	Carson Creek GP 4-23	33696	11853	1716	0	0	0	47265
2012	Conventional Oil and Gas Extraction	Advantage Oil & Gas Ltd.	Glacier Sour Gas Plant 05-02	49201	12955	327	0	0	0	62483
2012	Conventional Oil and Gas Extraction	Peyto Exploration and Development Corporation	Peyto Nosehill 11-21-55-20W5	49378	7580	7495	0	0	0	64452
2012	Conventional Oil and Gas Extraction	ConocoPhillips Canada Operations Ltd.	Wolf Lake Sweet Gas Plant	40864	11703	219	0	0	0	52786
2012	Conventional Oil and Gas Extraction	Canadian Natural Resources Limited	PELICAN 12-09	47776	8088	240	0	0	0	56104
2012	Conventional Oil and Gas Extraction	Pembina Pipeline Corporation	Musreau Gas Plant	56352	18050	459	0	0	0	74861
2012	Conventional Oil and Gas Extraction	Trilogy Energy Corp.	Kaybob Gas Plant	77726	8746	1322	0	0	0	87793
2012	Electric Power Generation	Alberta Power (2000) Ltd.	Battle River Generating Station	4716767	1430	21346	0	0	0	4739542
2012	Electric Power Generation	Calgary Energy Centre No. 2 Inc.	Calgary Energy Centre	441424	821	3513	0	0	0	445759
2012	Electric Power Generation	TransCanada Energy Ltd.	Carseland Power Plant	324113	553	2476	0	0	0	327143
2012	Electric Power Generation	Encana Corporation	Cavalier Power Plant	280287	590	2059	0	0	0	282936
2012	Electric Power Generation	City of Medicine Hat	Electric Utility - Generation	351803	15858	2648	0	0	7	370315
2012	Electric Power Generation	Capital Power (Alberta) Limited Partnership	Clover Bar Energy Centre	249865	1596	1902	0	0	0	253364
2012	Electric Power Generation	TransAlta Generation Partnership	Fort Saskatchewan Thermal Electric(Cogeneration) Power Plant	356335	644	2675	0	0	0	359654
2012	Electric Power Generation	Capital Power Generation Services Inc.	Genesee Thermal Generating Station	8663020	2742	46220	0	0	0	8711982
2012	Electric Power Generation	Milner Power Limited Partnership by its GP Milner Power Inc.	H.R.Milner Generating Station	704567	1428	3755	0	0	0	709750
2012	Electric Power Generation	TransAlta Generation Partnership	Keephills Thermal Electric Power Generating Plant	8602145	2436	57197	0	0	0	8661779
2012	Electric Power Generation	ATCO Power Canada Ltd.	Rainbow Lake Cogeneration Power Plant (Units 4-5)	246161	433	1801	0	0	0	248395
2012	Electric Power Generation	TransCanada Energy Ltd.	Redwater Cogeneration Plant	186733	296	1359	0	0	0	188388
2012	Electric Power Generation	Alberta Power (2000) Ltd.	Sheerness Generating Station	4902624	1448	22358	0	0	0	4926430
2012	Electric Power Generation	TransAlta Generation Partnership	Sundance Thermal Electric Power Generating Plant	10169916	2910	68616	0	0	0	10241442
2012	Electric Power Generation	Nexen Inc.	Balzac Power Station	234838	1019	1794	0	0	0	237651
2012	Electric Power Generation	University of Alberta Heating Plant	Heating Plant	222597	99	118	0	0	0	222815
2012	Electric Power Generation	Whitecourt Power Limited Partnership	Whitecourt Electric Power Generating Facility	743	1399	5731	0	0	0	7873
2012	Electric Power Generation	Enmax Green Power Inc.	Crossfield Energy Centre	85160	165	7	0	0	0	85332
2012	Electric Power Generation	Canadian Forest Products Ltd.	Canfor Green Energy Combined Heat and Power Plant	1865	580	4003	0	0	0	6447
2012	Electric Power Generation	"Grande Prairie Generation, Inc."	Northern Prairie Thermal Electric Power Plant	105043	682	511	0	0	0	106237
2012	Electric Power Generation	DAPP Power LP	DAPP Power LP	831	9	5	0	0	0	845
2012	Electric Power Generation	Valley Power LP	Valley Power LP	688	6	3	0	0	0	697
2012	Electric Power Generation	University of Calgary	Central Heating and Cooling Plant	73267	468	558	715	0	0	75007
2012	Fertilizer Manufacturing	Agrium Inc.	Redwater Fertilizer Operations	1254154	42839	15204	0	0	0	1312197
2012	Fertilizer Manufacturing	Canadian Fertilizers Limited	Canadian Fertilizers Limited	1762597	1895	5050	0	0	0	1769542
2012	Fertilizer Manufacturing	Agrium Inc.	Carseland Nitrogen Operations	602163	2850	2191	0	0	0	607205
2012	Fertilizer Manufacturing	Orica Canada Inc.	Carseland Works	418	11	277759	0	0	0	278188
2012	Fertilizer Manufacturing	Agrium Inc.	Fort Saskatchewan Nitrogen Operations	573950	3963	1758	0	0	0	579671
2012	Food Manufacturing	Lantic Inc. Taber Factory	Lantic Inc. Taber Beet Sugar Factory	67544	10209	281	0	0	0	78034
2012	Miscellaneous Manufacturing	General Scrap Partnership	GenAlta Recycling Inc.	726	0	1	0	0	0	727
2012	Miscellaneous Manufacturing	General Scrap Partnership	Navajo Metals	2349	2	51	0	0	0	2401
2012	Natural Gas Distribution	ATCO Gas and Pipelines Ltd.	ATCO Gas - Distribution Systems	10819	138798	60	0	0	0	149677
2012	Non-Metallic Mineral Product Manufacturing	Graymont Western Canada Inc.	Exshaw Plant	143791	104	277	0	0	0	144172
2012	Non-Metallic Mineral Product Manufacturing	Lafarge Canada Inc.	Exshaw Cement Plant	866272	1553	0	0	0	0	867825
2012	Non-Metallic Mineral Product Manufacturing	Lehigh Hanson Materials Ltd.	Edmonton Plant	760690	121	983	0	0	0	761794
2012	Non-Metallic Mineral Product Manufacturing	Baymag Inc.	Baymag Exshaw Operations	124013	15	180	0	0	0	124209
2012	Oil Sands In Situ Extraction	"Cenovus FCCL Ltd., as operator for FCCL Partnership"	Christina Lake SAGD Bitumen Battery	975808	4405	1650	0	0	0	981864
2012	Oil Sands In Situ Extraction	Imperial Oil Resources	Cold Lake	4362031	14930	21574	0	0	0	4398536
2012	Oil Sands In Situ Extraction	Japan Canada Oil Sands Limited	Hangingstone SAGD Demonstration Facility	260079	1062	357	0	0	0	261498
2012	Oil Sands In Situ Extraction	TransCanada Energy Ltd.	MacKay River Power Plant	757873	1296	5775	0	0	0	764944
2012	Oil Sands In Situ Extraction	Suncor Energy Oil Sands Limited Partnership	"MacKay River, In-Situ Oil Sands Plant"	150307	717	972	0	0	0	151997
2012	Oil Sands In Situ Extraction	Shell Canada Limited	Peace River Complex 5-21	264155	4351	740	0	0	0	269246
2012	Oil Sands In Situ Extraction	Canadian Natural Resources Limited	Wolf Lake and Primrose Plant	3425540	81073	20638	0	0	0	3527252
2012	Oil Sands In Situ Extraction	Nexen Inc.	Long Lake Project	3589945	9492	14644	0	0	0	3614080
2012	Oil Sands In Situ Extraction	Husky Oil Operations Limited	Tucker Thermal	582710	362	1009	0	0	0	584081
2012	Oil Sands In Situ Extraction	Connacher Oil and Gas Limited	Pod One	223070	3739	1084	0	0	0	227893
2012	Oil Sands In Situ Extraction	Devon Canada Corporation	Jackfish 1 SAGD Plant	651162	1508	1132	0	0	0	653803
2012	Oil Sands In Situ Extraction	Shell Canada Limited	Orion Complex	148883	1299	786	0	0	0	150967
2012	Oil Sands In Situ Extraction	ConocoPhillips Canada Resources Corp.	Surmont SAGD Commercial Battery	516682	646	871	0	0	0	518199
2012	Oil Sands In Situ Extraction	"Cenovus FCCL Ltd., as operator for FCCL Partnership"	Foster Creek SAGD Bitumen Battery (with Cogen)	2161331	4136	5664	0	0	0	2171130
2012	Oil Sands In Situ Extraction	MEG Energy Corp.	MEG Christina Lake Regional Project	204107	491	1034	0	0	0	205631
2012	Oil Sands In Situ Extraction	Suncor Energy Oil Sands Limited Partnership	Firebag	3441317	10650	19147	0	0	502	3471616
2012	Oil Sands In Situ Extraction	Connacher Oil and Gas Limited	Algar	242054	4115	1161	0	0	0	247330
2012	Oil Sands In Situ Extraction	MEG Energy Corp.	MEG Christina Lake Cogeneration Facility Phase 2	588536	275	2922	0	0	0	591733
2012	Oil Sands In Situ Extraction	Statoil Canada Ltd.	Leismer SAGD Bitumen Battery	331348	428	599	0	0	0	332375
2012	Oil Sands In Situ Extraction	Devon Canada Corporation	Jackfish 2 SAGD Plant	472062	18715	820	0	0	0	491597
2012	Oil Sands In Situ Extraction	Southern Pacific Resource Partnership	McKay Thermal Project	68030	859	336	0	0	0	69225
2012	Oil Sands In Situ Extraction	MacKay Operating Corp	MacKay River Commercial Project	1461	1	3	0	0	0	1464
2012	Oil Sands Mining and Upgrading	Syncrude Canada Ltd.	Mildred Lake and Aurora North Plant Sites	11256237	1111376	163063	0	0	0	12530676
2012	Oil Sands Mining and Upgrading	ATCO Power Canada Ltd.	Muskeg River Cogeneration Plant	1266713	1796	7245	0	0	0	1275754
2012	Oil Sands Mining and Upgrading	Shell Canada Energy	Shell Albian Sands Muskeg River Mine	572790	99309	3830	389	0	0	676317
2012	Oil Sands Mining and Upgrading	Shell Canada Energy Limited	Scotford Upgrader and Upgrader Cogeneration	2936330	17245	20313	0	0	0	2973888
2012	Oil Sands Mining and Upgrading	Canadian Natural Resources Limited	Horizon Oil Sands Processing Plant and Mine	3203781	414082	15990	0	0	45	3633897
2012	Oil Sands Mining and Upgrading	Suncor Energy Oil Sands Limited Partnership	Suncor Energy Inc. Oil Sands	8689447	560088	41161	1829	5	21	9292552
2012	Oil Sands Mining and Upgrading	Shell Canada Energy	Shell Albian Sands Jackpine Mine	968216	70554	5300	233	0	0	1044304
2012	Petroleum and Coal Products Manufacturing	Suncor Energy Products Partnership	Edmonton Refinery	1235261	7551	7661	0	0	0	1250473
2012	Petroleum and Coal Products Manufacturing	Shell Canada Products	Shell Scotford Refinery	1082319	22441	2169	10	0	0	1106939
2012	Petroleum and Coal Products Manufacturing	Imperial Oil	Strathcona Refinery	1391413	1731	5578	0	0	0	1398722
2012	Petroleum and Coal Products Manufacturing	Rio Tinto Alcan	Strathcona Works	86327	1	13	0	0	0	86340
2012	Petroleum and Coal Products Manufacturing	Husky Oil Operations Limited	Lloydminster Refinery	94841	217	412	0	0	0	95471
2012	Pipeline Transportation	Foothills Pipe Lines Ltd.	"Foothills Pipeline, Alberta"	227123	12751	2930	0	0	0	242804
2012	Pipeline Transportation	Alliance Pipeline Ltd.	Alliance Pipeline Ltd. - AB Pipeline System	512144	49966	3626	0	0	0	565737
2012	Pipeline Transportation	ATCO Gas and Pipelines Ltd.	ATCO Pipelines	74903	133247	3066	0	0	0	211217
2012	Pipeline Transportation	Nova Gas Transmission Ltd.	"TransCanada Pipeline, Alberta System"	1498897	498661	20767	0	0	0	2018325
2012	Primary Metal Manufacturing	Sherritt International Corporation	Fort Saskatchewan	355081	19493	4165	0	0	0	378740
2012	Primary Metal Manufacturing	AltaSteel Ltd.	AltaSteel	74875	25	256	0	0	0	75156
2012	Waste Treatment and Disposal	City of Calgary	East Calgary Landfill	1038	36504	0	0	0	0	37542
2012	Waste Treatment and Disposal	Waste Management of Canada Corporation	West Edmonton Landfill	1069	67677	131	0	0	0	68877
2012	Waste Treatment and Disposal	City of Lethbridge	Lethbridge Waste and Recycling Centre Disposal Site	517	65201	12	0	0	0	65730
2012	Waste Treatment and Disposal	EPCOR Water Services Inc.	Gold Bar Wastewater Treatment Plant	28527	1461	15109	0	0	0	45097
2012	Waste Treatment and Disposal	Beaver Regional Waste Management Services Commission	Beaver Regional Waste Landfill	12408	70651	187	0	0	0	83245
2012	Waste Treatment and Disposal	City of Calgary	Shepard Landfill	873	30695	0	0	0	0	31568
2012	Wood Product Manufacturing	Alberta-Pacific Forest Industries Inc.	Alberta-Pacific Forest Industries Inc.	125433	2103	17565	0	0	0	145101
2012	Wood Product Manufacturing	Weyerhaeuser Company Limited	Grande Prairie Operations	92610	26935	10300	0	0	0	129846
2012	Wood Product Manufacturing	West Fraser Mills Ltd.	Hinton Pulp	134703	37378	9625	0	0	0	181706
2012	Wood Product Manufacturing	Daishowa-Marubeni International Ltd-Peace River Pulp	Peace River Pulp Division	131117	2675	10337	0	0	0	144130
2012	Wood Product Manufacturing	Millar Western Forest Products Ltd.	Whitecourt Pulp Divison	69796	30	358	0	0	0	70184
2012	Wood Product Manufacturing	Tolko Industries Ltd.	Tolko High Level Lumber Division	33339	12264	2982	0	0	0	48586
2012	Wood Product Manufacturing	West Fraser Mills Ltd.	Ranger Board	400	16982	25703	0	0	0	43084
2012	Wood Product Manufacturing	Ainsworth Lumber Co. Ltd.	Grande Prairie OSB Mill	8326	354	1520	0	0	0	10199
2012	Wood Product Manufacturing	Weyerhaeuser Company Limited	Edson O.S.B.	14193	167	1254	0	0	0	15614
2011	Chemical Manufacturing	Alberta Envirofuels	Alberta Envirofuels	239254	174	423	0	0	0	239851
2011	Chemical Manufacturing	Cancarb Ltd.	Cancarb Ltd.	136796	327	357	0	0	5	137485
2011	Chemical Manufacturing	MEGlobal Canada Inc.	Fort Saskatchewan EOEG	110445	7591	1	0	0	0	118037
2011	Chemical Manufacturing	INEOS Canada Partnership	Joffre LAO Plant	137742	102	997	0	0	0	138840
2011	Chemical Manufacturing	NOVA Chemicals Corporation	NOVA Chemicals Corporation (Joffre)	2957382	8552	13357	0	0	456	2979747
2011	Chemical Manufacturing	MEGlobal Canada Inc.	Prentiss Chemical Manufacturing Facility	366902	649	198	0	0	0	367748
2011	Chemical Manufacturing	Shell Chemicals Canada Ltd	Scotford Chemical Plant	339793	228	681	11122	138	0	351962
2011	Chemical Manufacturing	Air Liquide Canada Inc.	Scotford Complex	485251	675	3120	0	0	0	489047
2011	Chemical Manufacturing	Dow Chemical Canada ULC	Western Canada Operations	1418556	1989	4142	1948	0	0	1426634
2011	Chemical Manufacturing	Air Products Canada Ltd.	Edmonton Hydrogen Facility	1008912	1031	255	0	0	0	1010198
2011	Chemical Manufacturing	Dow Chemical Canada ULC	Prentiss Manufacturing Facility	20845	330	19	0	0	0	21194
2011	Chemical Manufacturing	Methanex Corporation	Methanex Medicine Hat Methanol Plant	225619	3733	34113	0	0	0	263465
2011	Coal Mining	TransAlta Generation Partnership	Highvale Coal Mine	90549	138595	868	0	0	0	230012
2011	Coal Mining	Coal Valley Resources Inc.	Coal Valley Mine	140717	44929	1858	0	0	0	187503
2011	Coal Mining	Teck Coal Limited	Cheviot Mine (Cardinal River Operations)	96688	22357	9098	0	0	0	128143
2011	Coal Mining	Grande Cache Coal Corporation	Grande Cache Coal Corporation	134072	179	1303	0	0	0	135554
2011	Conventional Oil and Gas Extraction	Nexen Inc.	Balzac Gas Plant	60366	3860	405	0	0	0	64631
2011	Conventional Oil and Gas Extraction	Blaze Energy Ltd.	Brazeau Gas Plant	84093	57630	1552	0	0	0	143275
2011	Conventional Oil and Gas Extraction	Keyera Corp	Brazeau River Gas Plant	61346	4647	1706	0	0	0	67699
2011	Conventional Oil and Gas Extraction	Cenovus Energy	Caribou North Compressor Station	27826	9713	216	0	0	0	37755
2011	Conventional Oil and Gas Extraction	Inter Pipeline Extraction Ltd.	Cochrane Extraction Plant	469604	17132	2785	0	0	0	489521
2011	Conventional Oil and Gas Extraction	Taqa North Ltd.	East Crossfield Gas Plant 9-14-28-1W5	103567	2400	432	0	0	0	106399
2011	Conventional Oil and Gas Extraction	Talisman Energy	Edson Gas Plant	222934	7473	1444	0	0	0	231852
2011	Conventional Oil and Gas Extraction	ConocoPhillips Canada (BRC) Partnership	Elmworth Gas Plant	293910	11759	1726	0	0	0	307394
2011	Conventional Oil and Gas Extraction	Spectra Energy Empress LP	Empress Straddle Gas Plant	344173	4457	1919	0	0	0	350549
2011	Conventional Oil and Gas Extraction	BP Canada Energy Company	Fort Saskatchewan Storage and Fractionation	63987	89	350	0	0	0	64426
2011	Conventional Oil and Gas Extraction	Suncor Energy Oil and Gas Partnership	Hanlan Robb Gas Plant	264127	20317	563	0	0	0	285007
2011	Conventional Oil and Gas Extraction	Taylor Processing Inc.	Harmattan Gas Processing Plant	346371	27026	2205	0	0	0	375602
2011	Conventional Oil and Gas Extraction	Pengrowth Energy Corporation	Judy Creek Gas Conservation Plant	41769	9533	1035	0	0	0	52337
2011	Conventional Oil and Gas Extraction	Pengrowth Energy Corporation	Judy Creek Production Complex	23107	7812	1999	0	0	0	32918
2011	Conventional Oil and Gas Extraction	Canadian Natural Resources Limited	Karr Gas Plant	61992	13929	1543	0	0	0	77464
2011	Conventional Oil and Gas Extraction	SemCams ULC	Kaybob Amalgamated Sour Gas Plant	236101	13991	3022	0	0	0	253114
2011	Conventional Oil and Gas Extraction	SemCams ULC	Kaybob South #3 Gas Plant	396988	5940	1915	0	0	0	404843
2011	Conventional Oil and Gas Extraction	Keyera Corp	Nevis Gas Plant	94957	13809	3481	0	0	0	112248
2011	Conventional Oil and Gas Extraction	Imperial Oil Resources	Quirk Creek Gas Plant	124992	7519	852	0	0	0	133364
2011	Conventional Oil and Gas Extraction	Husky Oil Operations Limited	Ram River	448041	4266	1246	0	0	0	453553
2011	Conventional Oil and Gas Extraction	Keyera Corp	Rimbey Gas Plant	350578	6615	2143	0	0	0	359336
2011	Conventional Oil and Gas Extraction	Shell Canada Limited	Shell Burnt Timber Gas Plant	183679	815	279	0	0	0	184773
2011	Conventional Oil and Gas Extraction	Shell Canada Limited	Caroline Complex	597060	4650	2184	0	0	0	603893
2011	Conventional Oil and Gas Extraction	Shell Canada Limited	Jumping Pound Complex	229079	5284	624	0	0	0	234987
2011	Conventional Oil and Gas Extraction	Keyera Corp	Strachan Gas Plant	299468	10353	2472	0	0	0	312292
2011	Conventional Oil and Gas Extraction	Devon Canada Corporation	Wapiti Gas Plant	119562	6421	1304	0	0	0	127288
2011	Conventional Oil and Gas Extraction	Shell Canada Limited	Waterton Complex	353127	7924	5217	0	0	0	366268
2011	Conventional Oil and Gas Extraction	SemCams ULC	Windfall 8-17 GP	29223	5405	896	0	0	0	35523
2011	Conventional Oil and Gas Extraction	Direct Energy Marketing Ltd.	Wildcat Hills Gas Plant	115804	4775	1907	0	0	0	122487
2011	Conventional Oil and Gas Extraction	Apache Canada Ltd.	"Zama Gas Plant: 1, 2, 3"	27927	27278	541	0	0	0	55746
2011	Conventional Oil and Gas Extraction	Pengrowth Energy Corporation	Olds Gas Plant	112938	2840	1904	0	0	0	117682
2011	Conventional Oil and Gas Extraction	Mazeppa Processing Partnership Limited	Mazeppa Sour Gas Plant	77102	5266	219	0	0	0	82587
2011	Conventional Oil and Gas Extraction	AECO Gas Storage Partnership	Suffield Gas Storage Facility	57078	26104	406	0	0	0	83588
2011	Conventional Oil and Gas Extraction	Canadian Natural Resources Limited	Galloway Gas Plant	41606	23682	4186	0	0	0	69474
2011	Conventional Oil and Gas Extraction	Canadian Natural Resources Limited	Gold Creek Gas Plant	43355	19076	1421	0	0	0	63852
2011	Conventional Oil and Gas Extraction	Canadian Natural Resources Limited	WILD RIVER 4-3	38185	22954	4793	0	0	0	65932
2011	Conventional Oil and Gas Extraction	Cenovus Energy	Suffield K (Koomati) Gas Battery 04-04	44466	20120	588	0	0	0	65174
2011	Conventional Oil and Gas Extraction	ConocoPhillips Canada (BRC) Partnership	Berland Sweet Gas Plant	44824	18179	288	0	0	0	63292
2011	Conventional Oil and Gas Extraction	Devon Canada Corporation	Coleman Gas Plant	51206	1573	229	0	0	0	53008
2011	Conventional Oil and Gas Extraction	Devon Canada Corporation	Narraway Gas Plant	57285	7364	797	0	0	0	65446
2011	Conventional Oil and Gas Extraction	Encana Corporation	Resthaven Sweet Gas Plant 08-11	43179	14444	300	0	0	0	57923
2011	Conventional Oil and Gas Extraction	Encana Corporation	Sexsmith Sour Gas Plant	69298	1380	237	0	0	0	70915
2011	Conventional Oil and Gas Extraction	ExxonMobil Canada Ltd	Lone Pine Creek Gas Plant	49363	4706	209	0	0	0	54278
2011	Conventional Oil and Gas Extraction	Husky Oil Operations Limited	Rainbow Lake Gas plant	59919	2646	315	0	0	0	62880
2011	Conventional Oil and Gas Extraction	Keyera Corp	Gilby Gas Plant	62636	2365	1635	0	0	0	66636
2011	Conventional Oil and Gas Extraction	Keyera Corp	West Pembina GP	67683	1395	293	0	0	0	69370
2011	Conventional Oil and Gas Extraction	NAL Resources Management	Sylvan Lake Gas Plant 14-32-037-03W5M	52071	3787	1550	0	0	0	57407
2011	Conventional Oil and Gas Extraction	Keyera Corp	Minnehik Buck Lake Gas Plant	60380	2787	497	0	0	0	63664
2011	Conventional Oil and Gas Extraction	Peyto Exploration and Development Corporation	Peyto Oldman Gas Plant 11-17-055-21W5M	47612	28479	615	0	0	0	76707
2011	Conventional Oil and Gas Extraction	Provident Energy Ltd.	Empress NGL Extraction Plant	70503	5195	378	0	0	0	76076
2011	Conventional Oil and Gas Extraction	Spectra Energy Midstream Corporation	Gordondale East Gas Plant	55474	9634	1020	0	0	0	66128
2011	Conventional Oil and Gas Extraction	Keyera Corp	Simonette Gas Plant	54293	3458	2729	0	0	0	60480
2011	Conventional Oil and Gas Extraction	Suncor Energy Oil and Gas Partnership	Ferrier Gas Plant	45409	6413	1143	0	0	0	52964
2011	Conventional Oil and Gas Extraction	Talisman Energy	TLM Bigstone West Gas Plant	44704	4565	287	0	0	0	49555
2011	Conventional Oil and Gas Extraction	Talisman Energy	TLM Wild River Gas Plant	45271	9473	313	0	0	0	55057
2011	Conventional Oil and Gas Extraction	Encana Corporation	Hythe Brainard Sour Gas Plant	68372	6822	280	0	0	0	75474
2011	Conventional Oil and Gas Extraction	Pengrowth Energy Corporation	Carson Creek GP 4-23	36128	11933	1599	0	0	0	49660
2011	Conventional Oil and Gas Extraction	Murphy Oil Canada Limited	Seal 04-33-082-15W5	22457	874	48	0	0	0	23378
2011	Conventional Oil and Gas Extraction	Advantage Oil & Gas Ltd.	Glacier Sour Gas Plant 05-02	59597	13649	377	0	0	0	73623
2011	Conventional Oil and Gas Extraction	Peyto Exploration and Development Corporation	Nosehill 11-21-55-20W5	40013	15854	8614	0	0	0	64481
2011	Conventional Oil and Gas Extraction	ConocoPhillips Canada (BRC) Partnership	Wolf Lake Sweet Gas Plant	40689	11666	218	0	0	0	52572
2011	Electric Power Generation	Alberta Power (2000) Ltd.	Battle River Generating Station	5120895	1530	22895	0	0	0	5145321
2011	Electric Power Generation	Calgary Energy Centre No. 2 Inc.	Calgary Energy Centre	441320	818	3507	0	0	0	445645
2011	Electric Power Generation	TransCanada Energy Ltd.	Carseland Power Plant	315919	536	2402	0	0	0	318857
2011	Electric Power Generation	Encana Corporation	Cavalier Power Plant	195208	475	1472	0	0	0	197155
2011	Electric Power Generation	City of Medicine Hat	Electric Utility - Generation	324263	3105	2468	0	0	7	329844
2011	Electric Power Generation	Capital Power (Alberta) Limited Partnership	Clover Bar Energy Centre	193825	1238	1476	0	0	0	196538
2011	Electric Power Generation	TransAlta Generation Partnership	Fort Saskatchewan Thermal Electric(Cogeneration) Power Plant	371760	678	2817	0	0	0	375255
2011	Electric Power Generation	Capital Power Generation Services Inc.	Genesee Thermal Generating Station	9333694	2897	49048	0	0	0	9385639
2011	Electric Power Generation	Milner Power Limited Partnership by its GP Milner Power Inc.	H.R.Milner Generating Station	1029980	460	4430	0	0	0	1034870
2011	Electric Power Generation	TransAlta Generation Partnership	Keephills Thermal Electric Power Generating Plant	7904738	2085	49147	0	0	0	7955970
2011	Electric Power Generation	ATCO Power Canada Ltd.	Rainbow Lake Cogeneration Power Plant (Units 4-5)	272794	487	2024	0	0	0	275304
2011	Electric Power Generation	Alberta Power (2000) Ltd.	Rainbow Lake Generating Station (Units 1-3)	54115	346	412	0	0	0	54873
2011	Electric Power Generation	TransCanada Energy Ltd.	Redwater Cogeneration Plant	188286	299	1369	0	0	0	189954
2011	Electric Power Generation	Alberta Power (2000) Ltd.	Sheerness Generating Station	5550107	1623	25520	0	0	0	5577250
2011	Electric Power Generation	TransAlta Generation Partnership	Sundance Thermal Electric Power Generating Plant	11385738	3078	72986	0	0	0	11461803
2011	Electric Power Generation	Nexen Inc.	Balzac Power Station	196160	935	1502	0	0	0	198597
2011	Electric Power Generation	University of Alberta Heating Plant	Heating Plant	216228	96	115	0	0	0	216439
2011	Electric Power Generation	Whitecourt Power Partnership	Whitecourt Electric Power Generating Facility	1082	1339	5699	0	0	0	8120
2011	Electric Power Generation	Enmax Green Power Inc.	Crossfield Energy Centre	113170	218	20	0	0	0	113408
2011	Electric Power Generation	Canadian Forest Products Ltd.	Grande Prairie Combined Heat and Power Plant	3053	601	4411	0	0	0	8066
2011	Electric Power Generation	Constellation Energy	Northern Prairie Thermal Electric Power Plant	114360	98	558	0	0	0	115016
2011	Electric Power Generation	DAPP Power LP	DAPP Power LP	780	9	5	0	0	0	794
2011	Electric Power Generation	Valley Power LP	Valley Power LP	702	6	3	0	0	0	711
2011	Fertilizer Manufacturing	Agrium Inc.	Redwater Fertilizer Operations	1104998	56137	31582	0	0	0	1192717
2011	Fertilizer Manufacturing	Canadian Fertilizers Limited	Canadian Fertilizers Limited	1763118	433	4934	0	0	0	1768484
2011	Fertilizer Manufacturing	Agrium Inc.	Carseland Nitrogen Operations	535223	27298	2004	0	0	0	564525
2011	Fertilizer Manufacturing	Orica Canada Inc.	Carseland Works	458	11	362870	0	0	0	363339
2011	Fertilizer Manufacturing	Agrium Inc.	Fort Saskatchewan Nitrogen Operations	591766	2700	1890	0	0	0	596356
2011	Food Manufacturing	Lantic Inc. Taber Factory	Lantic Inc. Taber Beet Sugar Factory	57494	10071	241	0	0	0	67806
2011	Miscellaneous Manufacturing	General Scrap Partnership	GenAlta Recycling Inc.	676	0	0	0	0	0	676
2011	Miscellaneous Manufacturing	General Scrap Partnership	Navajo Metals	1900	2	52	0	0	0	1954
2011	Natural Gas Distribution	ATCO Gas and Pipelines Ltd.	ATCO Gas - Distribution Systems	10695	160597	59	0	0	0	171351
2011	Non-Metallic Mineral Product Manufacturing	Graymont Western Canada Inc.	Exshaw Plant	141955	102	249	0	0	0	142306
2011	Non-Metallic Mineral Product Manufacturing	Lafarge Canada Inc.	Exshaw Cement Plant	950726	413	1114	0	0	0	952253
2011	Non-Metallic Mineral Product Manufacturing	"Lehigh Cement, a Division of Lehigh Hanson Materials Ltd."	Edmonton Plant	798908	1272	209	0	0	0	800389
2011	Non-Metallic Mineral Product Manufacturing	Baymag Inc.	Baymag Exshaw Operations	124917	15	183	0	0	0	125115
2011	Oil Sands In Situ Extraction	"Cenovus FCCL Ltd., as operator for FCCL Partnership"	Christina Lake SAGD Bitumen Battery	453229	1585	756	0	0	0	455570
2011	Oil Sands In Situ Extraction	Imperial Oil Resources	Cold Lake	4551849	15211	22652	0	0	0	4589711
2011	Oil Sands In Situ Extraction	Japan Canada Oil Sands Limited	Hangingstone SAGD Demonstration Facility	254428	1111	368	0	0	0	255906
2011	Oil Sands In Situ Extraction	TransCanada Energy Ltd.	MacKay River Power Plant	843772	1427	6376	0	0	0	851575
